video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),0,16,16,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),2,18,18,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),4,20,20,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),6,22,22,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),8,24,24,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),10,26,26,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),12,28,28,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),14,30,30,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),16,32,32,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),18,34,34,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),20,36,36,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),22,38,38,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),24,40,40,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),26,42,42,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),28,44,44,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),30,46,46,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),32,48,48,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),34,50,50,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),36,52,52,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),38,54,54,16,10,10,2.40003840061441,0,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),40,56,56,16,10,10,2.40003840061441,1,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),42,58,58,16,10,10,2.40003840061441,1,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),44,60,60,16,10,10,2.40003840061441,1,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),46,62,62,16,10,10,2.40003840061441,1,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (13).avi,fall,le2i:Home_01:video (13),1,le2i,le2i:Home_01:video (13),48,64,64,16,10,10,2.40003840061441,1,65
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),0,16,16,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),2,18,18,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),4,20,20,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),6,22,22,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),8,24,24,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),10,26,26,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),12,28,28,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),14,30,30,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),16,32,32,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),18,34,34,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),20,36,36,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),22,38,38,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),24,40,40,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),26,42,42,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),28,44,44,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),30,46,46,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),32,48,48,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),34,50,50,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),36,52,52,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),38,54,54,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),40,56,56,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),42,58,58,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),44,60,60,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),46,62,62,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),48,64,64,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),50,66,66,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),52,68,68,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),54,70,70,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),56,72,72,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),58,74,74,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (14).avi,fall,le2i:Home_01:video (14),1,le2i,le2i:Home_01:video (14),60,76,76,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),0,16,16,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),2,18,18,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),4,20,20,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),6,22,22,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),8,24,24,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),10,26,26,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),12,28,28,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),14,30,30,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),16,32,32,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),18,34,34,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),20,36,36,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),22,38,38,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),24,40,40,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),26,42,42,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),28,44,44,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),30,46,46,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),32,48,48,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),34,50,50,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),36,52,52,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),38,54,54,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),40,56,56,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),42,58,58,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),44,60,60,16,10,10,2.40003840061441,0,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),46,62,62,16,10,10,2.40003840061441,1,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),48,64,64,16,10,10,2.40003840061441,1,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),50,66,66,16,10,10,2.40003840061441,1,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),52,68,68,16,10,10,2.40003840061441,1,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (15).avi,fall,le2i:Home_01:video (15),1,le2i,le2i:Home_01:video (15),54,70,70,16,10,10,2.40003840061441,1,71
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),0,16,16,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),2,18,18,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),4,20,20,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),6,22,22,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),8,24,24,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),10,26,26,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),12,28,28,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),14,30,30,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),16,32,32,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),18,34,34,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),20,36,36,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),22,38,38,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),24,40,40,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),26,42,42,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),28,44,44,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),30,46,46,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),32,48,48,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),34,50,50,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),36,52,52,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),38,54,54,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),40,56,56,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),42,58,58,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),44,60,60,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),46,62,62,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),48,64,64,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),50,66,66,16,10,10,2.40003840061441,0,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),52,68,68,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),54,70,70,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),56,72,72,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),58,74,74,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (16).avi,fall,le2i:Home_01:video (16),1,le2i,le2i:Home_01:video (16),60,76,76,16,10,10,2.40003840061441,1,77
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),0,16,16,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),2,18,18,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),4,20,20,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),6,22,22,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),8,24,24,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),10,26,26,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),12,28,28,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),14,30,30,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),16,32,32,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),18,34,34,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),20,36,36,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),22,38,38,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),24,40,40,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),26,42,42,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),28,44,44,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),30,46,46,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),32,48,48,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),34,50,50,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),36,52,52,16,10,10,2.40003840061441,0,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),38,54,54,16,10,10,2.40003840061441,1,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),40,56,56,16,10,10,2.40003840061441,1,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),42,58,58,16,10,10,2.40003840061441,1,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),44,60,60,16,10,10,2.40003840061441,1,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (17).avi,fall,le2i:Home_01:video (17),1,le2i,le2i:Home_01:video (17),46,62,62,16,10,10,2.40003840061441,1,64
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),0,16,16,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),2,18,18,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),4,20,20,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),6,22,22,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),8,24,24,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),10,26,26,16,10,10,2.40003840061441,0,56
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (18).avi,fall,le2i:Home_01:video (18),1,le2i,le2i:Home_01:video (18),12,28,28,16,10,10,2.40003840061441,0,56
