video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,vjepa_feature_path,vjepa_model_name,vjepa_latent_dim,vjepa_observed_tokens,vjepa_future_tokens,split
/data/final_project_dataset/OOPs/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7.mp4,fall,falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,-1,OOPs,OOPs:falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,16,32,32,16,10,10,2.997,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/f2195dd343423463.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,val
/data/final_project_dataset/OOPs/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7.mp4,fall,falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,-1,OOPs,OOPs:falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,18,34,34,16,10,10,2.997,1,35,/data/final_project_dataset/vjepa_latents_oops/window_latents/91e9bb35e7e5b869.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,val
/data/final_project_dataset/OOPs/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7.mp4,stand_up,falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,-1,OOPs,OOPs:falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,10,26,26,16,10,10,2.997,0,65,/data/final_project_dataset/vjepa_latents_oops/window_latents/143fa975a0b3b06b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,val
/data/final_project_dataset/OOPs/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7.mp4,stand_up,falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,-1,OOPs,OOPs:falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,14,30,30,16,10,10,2.997,0,65,/data/final_project_dataset/vjepa_latents_oops/window_latents/9c1e98146566aa05.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,val
/data/final_project_dataset/OOPs/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7.mp4,stand_up,falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,-1,OOPs,OOPs:falls/WakeboardWipeout-FailsoftheWeekApril2019_FailArmy7,16,32,32,16,10,10,2.997,0,65,/data/final_project_dataset/vjepa_latents_oops/window_latents/d50ba16d21db9869.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,val
/data/final_project_dataset/OOPs/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10.mp4,fall,falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,-1,OOPs,OOPs:falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,18,34,34,16,10,10,2.997,1,44,/data/final_project_dataset/vjepa_latents_oops/window_latents/1bcd369a958061ff.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10.mp4,fall,falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,-1,OOPs,OOPs:falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,20,36,36,16,10,10,2.997,1,44,/data/final_project_dataset/vjepa_latents_oops/window_latents/edb0781aa4d52753.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10.mp4,fall,falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,-1,OOPs,OOPs:falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,22,38,38,16,10,10,2.997,1,44,/data/final_project_dataset/vjepa_latents_oops/window_latents/8b8616abe842c203.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10.mp4,fall,falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,-1,OOPs,OOPs:falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,24,40,40,16,10,10,2.997,1,44,/data/final_project_dataset/vjepa_latents_oops/window_latents/7631472612b179fe.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10.mp4,fall,falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,-1,OOPs,OOPs:falls/WatchOutForThatTreeFailsoftheWeekFebruary2019_FailArmy10,26,42,42,16,10,10,2.997,1,44,/data/final_project_dataset/vjepa_latents_oops/window_latents/91f5aa0f2a038026.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,other,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,48,64,64,16,10,10,2.398,0,133,/data/final_project_dataset/vjepa_latents_oops/window_latents/d759887fd6b71728.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,other,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,58,74,74,16,10,10,2.398,0,133,/data/final_project_dataset/vjepa_latents_oops/window_latents/dfd55893d01df897.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,standing,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,108,124,124,16,10,10,2.398,0,142,/data/final_project_dataset/vjepa_latents_oops/window_latents/368324929acfa7c7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,standing,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,110,126,126,16,10,10,2.398,0,142,/data/final_project_dataset/vjepa_latents_oops/window_latents/58e0ec633836c48f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,standing,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,112,128,128,16,10,10,2.398,0,142,/data/final_project_dataset/vjepa_latents_oops/window_latents/989e007bb971db25.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,standing,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,114,130,130,16,10,10,2.398,0,142,/data/final_project_dataset/vjepa_latents_oops/window_latents/2a9a230d38b4ee65.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,standing,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,116,132,132,16,10,10,2.398,0,142,/data/final_project_dataset/vjepa_latents_oops/window_latents/3c7083b1e26feac5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,walk,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,122,138,138,16,10,10,2.398,0,154,/data/final_project_dataset/vjepa_latents_oops/window_latents/059c36a4cfc8119d.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,walk,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,124,140,140,16,10,10,2.398,0,154,/data/final_project_dataset/vjepa_latents_oops/window_latents/ba1ed2a32be02ca0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,walk,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,126,142,142,16,10,10,2.398,0,154,/data/final_project_dataset/vjepa_latents_oops/window_latents/3554fd9ced6af337.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/Wedidit-FailsYouMissed22December2017_FailArmy104.mp4,walk,falls/Wedidit-FailsYouMissed22December2017_FailArmy104,-1,OOPs,OOPs:falls/Wedidit-FailsYouMissed22December2017_FailArmy104,128,144,144,16,10,10,2.398,0,154,/data/final_project_dataset/vjepa_latents_oops/window_latents/8f5976b3e615d911.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,other,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,16,32,32,16,10,10,2.997,0,46,/data/final_project_dataset/vjepa_latents_oops/window_latents/0a275c30346c47df.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,26,42,42,16,10,10,2.997,0,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/4acbed96d7769f04.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,28,44,44,16,10,10,2.997,0,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/36d66877395af671.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,30,46,46,16,10,10,2.997,0,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/d5df10924ed61e81.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,54,70,70,16,10,10,2.997,0,85,/data/final_project_dataset/vjepa_latents_oops/window_latents/76d146269b9f06ab.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,other,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,78,94,94,16,10,10,2.997,0,110,/data/final_project_dataset/vjepa_latents_oops/window_latents/7fdb7957c6b0ac91.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,88,104,104,16,10,10,2.997,0,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/695e423d510a4ea9.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,94,110,110,16,10,10,2.997,1,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/07e1dea09b7b4fa0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,96,112,112,16,10,10,2.997,1,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/fb425f0bd17eb0bb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,98,114,114,16,10,10,2.997,1,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/219ef6b15cd74b6c.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,100,116,116,16,10,10,2.997,1,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/5f53ab51de7b0f95.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy11.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy11,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy11,102,118,118,16,10,10,2.997,1,120,/data/final_project_dataset/vjepa_latents_oops/window_latents/3e91b921e1a8de93.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,28,44,44,16,10,10,2.997,0,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/1279d1493b0bf27a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,32,48,48,16,10,10,2.997,1,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/e3c2dc57ff69cc17.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,34,50,50,16,10,10,2.997,1,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/a2525159c556cec6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,36,52,52,16,10,10,2.997,1,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/d0316164de4f167a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,38,54,54,16,10,10,2.997,1,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/5e185918d727c361.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,40,56,56,16,10,10,2.997,1,57,/data/final_project_dataset/vjepa_latents_oops/window_latents/802d71d0126ddd20.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,standing,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,40,56,56,16,10,10,2.997,0,84,/data/final_project_dataset/vjepa_latents_oops/window_latents/69d5688febbe4edb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,standing,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,54,70,70,16,10,10,2.997,0,84,/data/final_project_dataset/vjepa_latents_oops/window_latents/1e6c592411cbbdf5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,standing,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,58,74,74,16,10,10,2.997,0,84,/data/final_project_dataset/vjepa_latents_oops/window_latents/488fb3a3b9494059.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,other,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,68,84,84,16,10,10,2.997,0,94,/data/final_project_dataset/vjepa_latents_oops/window_latents/63b8965a74e2cc90.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,74,90,90,16,10,10,2.997,1,100,/data/final_project_dataset/vjepa_latents_oops/window_latents/d540e69285ab3915.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,76,92,92,16,10,10,2.997,1,100,/data/final_project_dataset/vjepa_latents_oops/window_latents/a1b0742e183d60eb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,78,94,94,16,10,10,2.997,1,100,/data/final_project_dataset/vjepa_latents_oops/window_latents/7c773d2128540e39.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,80,96,96,16,10,10,2.997,1,100,/data/final_project_dataset/vjepa_latents_oops/window_latents/1f524b4f698697fe.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,fall,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,82,98,98,16,10,10,2.997,1,100,/data/final_project_dataset/vjepa_latents_oops/window_latents/a406aae4385e5653.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,stand_up,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,86,102,102,16,10,10,2.997,0,115,/data/final_project_dataset/vjepa_latents_oops/window_latents/594965a4aed6da7e.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,sitting,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,90,106,106,16,10,10,2.997,0,122,/data/final_project_dataset/vjepa_latents_oops/window_latents/43d0bbb05c4dc833.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,sitting,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,92,108,108,16,10,10,2.997,0,122,/data/final_project_dataset/vjepa_latents_oops/window_latents/02a2ff9f44f681b8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,sitting,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,94,110,110,16,10,10,2.997,0,122,/data/final_project_dataset/vjepa_latents_oops/window_latents/1b81140e4c30d914.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,sitting,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,96,112,112,16,10,10,2.997,0,122,/data/final_project_dataset/vjepa_latents_oops/window_latents/b3ce24db5757cfe6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,stand_up,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,106,122,122,16,10,10,2.997,0,132,/data/final_project_dataset/vjepa_latents_oops/window_latents/0fe2bbdc5d372edf.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,standing,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,110,126,126,16,10,10,2.997,0,145,/data/final_project_dataset/vjepa_latents_oops/window_latents/1214c05bd9879a94.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,standing,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,114,130,130,16,10,10,2.997,0,145,/data/final_project_dataset/vjepa_latents_oops/window_latents/27946ec5626050fe.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,120,136,136,16,10,10,2.997,0,152,/data/final_project_dataset/vjepa_latents_oops/window_latents/4dc1103f23e88b38.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,122,138,138,16,10,10,2.997,0,152,/data/final_project_dataset/vjepa_latents_oops/window_latents/4fff8a11f7c37c05.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,124,140,140,16,10,10,2.997,0,152,/data/final_project_dataset/vjepa_latents_oops/window_latents/db015c66e7e897d1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WereBackFailsoftheWeekMay2019_FailArmy20.mp4,walk,falls/WereBackFailsoftheWeekMay2019_FailArmy20,-1,OOPs,OOPs:falls/WereBackFailsoftheWeekMay2019_FailArmy20,126,142,142,16,10,10,2.997,0,152,/data/final_project_dataset/vjepa_latents_oops/window_latents/9a0204092e8b7962.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3.mp4,other,falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,-1,OOPs,OOPs:falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,10,26,26,16,10,10,3.0,0,52,/data/final_project_dataset/vjepa_latents_oops/window_latents/9bcc5e676dbaa00e.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3.mp4,other,falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,-1,OOPs,OOPs:falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,24,40,40,16,10,10,3.0,0,52,/data/final_project_dataset/vjepa_latents_oops/window_latents/4f4145a1636bb12e.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
/data/final_project_dataset/OOPs/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3.mp4,fall,falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,-1,OOPs,OOPs:falls/WheelieGoneWrong-FailsoftheWeekMay2018_FailArmy3,34,50,50,16,10,10,3.0,0,66,/data/final_project_dataset/vjepa_latents_oops/window_latents/84b8fa8b7f2e44c7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0,train
