video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,vjepa_feature_path,vjepa_model_name,vjepa_latent_dim,vjepa_observed_tokens,vjepa_future_tokens
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),0,16,16,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/2e904dccf8b93b41.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),2,18,18,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/52d497519e7e8c2f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),4,20,20,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/6928f3589bd82882.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),6,22,22,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/37fb11707cf85bbb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),8,24,24,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/e19164879e6f48a8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),10,26,26,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/6a6518e1fcabab8a.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),12,28,28,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/5ae2ed9e32b26397.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),14,30,30,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/d7c3bdae4943c1d7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),16,32,32,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/19326d831ac1d459.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),18,34,34,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/b22dd94aa26d4eae.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),20,36,36,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/927d4902689e4bc1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),22,38,38,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/b3e7ac432f1f8bf0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),24,40,40,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/e9c2fe5a595af6ba.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),26,42,42,16,10,10,2.5,0,54,/data/final_project_dataset/vjepa_latents/window_latents/6364e39081608ee4.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),28,44,44,16,10,10,2.5,1,54,/data/final_project_dataset/vjepa_latents/window_latents/801c334adc5df8de.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),30,46,46,16,10,10,2.5,1,54,/data/final_project_dataset/vjepa_latents/window_latents/a1962e28433ae096.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),32,48,48,16,10,10,2.5,1,54,/data/final_project_dataset/vjepa_latents/window_latents/0969ef16790f6366.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),34,50,50,16,10,10,2.5,1,54,/data/final_project_dataset/vjepa_latents/window_latents/6212d74f932e0948.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (6).avi,fall,le2i:Coffee_room_01:video (6),1,le2i,le2i:Coffee_room_01:video (6),36,52,52,16,10,10,2.5,1,54,/data/final_project_dataset/vjepa_latents/window_latents/ed72ed4da52208e5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),0,16,16,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/58e1079d17858ce0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),2,18,18,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/b2c4db279db19d6b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),4,20,20,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/c8228f018e34e052.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),6,22,22,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/e6a41d9bbd6ec1df.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),8,24,24,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/1139c440e9284888.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),10,26,26,16,10,10,2.5,0,38,/data/final_project_dataset/vjepa_latents/window_latents/ca4af17c2bdc0f9b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),12,28,28,16,10,10,2.5,1,38,/data/final_project_dataset/vjepa_latents/window_latents/5164c69b6e361e99.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),14,30,30,16,10,10,2.5,1,38,/data/final_project_dataset/vjepa_latents/window_latents/a85ddc79e2611241.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),16,32,32,16,10,10,2.5,1,38,/data/final_project_dataset/vjepa_latents/window_latents/6bffe043b9314820.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),18,34,34,16,10,10,2.5,1,38,/data/final_project_dataset/vjepa_latents/window_latents/eea899fb28d2ced1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (7).avi,fall,le2i:Coffee_room_01:video (7),1,le2i,le2i:Coffee_room_01:video (7),20,36,36,16,10,10,2.5,1,38,/data/final_project_dataset/vjepa_latents/window_latents/9ca23b251e936cca.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),0,16,16,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/d9d511409855f61e.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),2,18,18,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/dbf6aca9a22ce65e.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),4,20,20,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/f31573572a9871a2.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),6,22,22,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/167400540fe6f559.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),8,24,24,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/27c5fb4895e9234b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),10,26,26,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/546f2bfab6c73513.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),12,28,28,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/b93125fd1ecbecdb.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),14,30,30,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/abcdf9c1c97bff7f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),16,32,32,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/fe98c7c31711dd79.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),18,34,34,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/9c71ada2b5b444c5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),20,36,36,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/1aea12a6526d073f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),22,38,38,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/662e36c8f9dffaa6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),24,40,40,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/2c2489ba85459b76.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),26,42,42,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/63f2a4ad8933d2f5.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),28,44,44,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/4c0a546adf40ec2f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),30,46,46,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/cdb925c9df23c6d7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),32,48,48,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/087b7deb1d4cca10.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),34,50,50,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/bdee86b7fa8b5024.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),36,52,52,16,10,10,2.5,0,63,/data/final_project_dataset/vjepa_latents/window_latents/0fdb3d50ea537e10.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),38,54,54,16,10,10,2.5,1,63,/data/final_project_dataset/vjepa_latents/window_latents/ba37fb83b87064c6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),40,56,56,16,10,10,2.5,1,63,/data/final_project_dataset/vjepa_latents/window_latents/e0bf314e07c684d7.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),42,58,58,16,10,10,2.5,1,63,/data/final_project_dataset/vjepa_latents/window_latents/3a4ec32af0386996.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),44,60,60,16,10,10,2.5,1,63,/data/final_project_dataset/vjepa_latents/window_latents/02fa47c5c3ca97db.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (8).avi,fall,le2i:Coffee_room_01:video (8),1,le2i,le2i:Coffee_room_01:video (8),46,62,62,16,10,10,2.5,1,63,/data/final_project_dataset/vjepa_latents/window_latents/ffbd17e62db9b832.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),0,16,16,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/790e47778205f3af.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),2,18,18,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/9e754cc9851f1787.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),4,20,20,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/1d5d975aa8bc827f.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),6,22,22,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/02f58432aa0f3f9b.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),8,24,24,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/b60cdfe62bc04ac0.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),10,26,26,16,10,10,2.5,0,37,/data/final_project_dataset/vjepa_latents/window_latents/fed648cac184adb6.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),12,28,28,16,10,10,2.5,1,37,/data/final_project_dataset/vjepa_latents/window_latents/5fac901330110750.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),14,30,30,16,10,10,2.5,1,37,/data/final_project_dataset/vjepa_latents/window_latents/21004e6c2da652c1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),16,32,32,16,10,10,2.5,1,37,/data/final_project_dataset/vjepa_latents/window_latents/277a2d95bdb7a738.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),18,34,34,16,10,10,2.5,1,37,/data/final_project_dataset/vjepa_latents/window_latents/ee199c3fedc2ffaf.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (9).avi,fall,le2i:Coffee_room_01:video (9),1,le2i,le2i:Coffee_room_01:video (9),20,36,36,16,10,10,2.5,1,37,/data/final_project_dataset/vjepa_latents/window_latents/79284a29772cf9c8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),0,16,16,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/f27e9242f814a101.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),2,18,18,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/2ca227c1f07d4d29.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),4,20,20,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/acd9636bc28a857c.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),6,22,22,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/0bbc1f121d4ad7ee.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),8,24,24,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/780e5f146237741c.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),10,26,26,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/b3b9ce23c2753f9d.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),12,28,28,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/7e1cc394417c85ec.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),14,30,30,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/bc07a06f932d2dc8.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),16,32,32,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/2ce6f3b8806a8894.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),18,34,34,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/743b7d4b22e606a4.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),20,36,36,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/3992f6803f4827af.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),22,38,38,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/f814bbec7d0360e1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (1).avi,fall,le2i:Home_01:video (1),1,le2i,le2i:Home_01:video (1),24,40,40,16,10,10,2.40003840061441,0,60,/data/final_project_dataset/vjepa_latents/window_latents/a893d8b63d0107c1.npz,facebook/vjepa2-vitl-fpc64-256,1024.0,8.0,5.0
