path,label,start,end,subject,cam,dataset
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy15,8,0.0,0.8,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy15,3,0.8,1.528,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy15,4,1.528,2.726,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy15,1,2.726,3.898,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy15,4,3.898,8.521,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy17,8,0.0,0.585,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy17,12,0.585,1.187,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy17,9,1.187,1.917,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy17,1,1.917,4.007,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy17,9,4.007,7.60199,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,0,0.0,3.357,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,1,3.357,4.754,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,2,4.754,5.931,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,7,5.931,9.669,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,9,9.669,10.49,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy25,0,10.49,11.312,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy28,9,0.0,17.09,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,9,0.0,0.04,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,8,0.04,1.116,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,15,1.116,1.958,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,1,1.958,2.601,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,0,2.601,6.277,-1,-1,OOPS
falls/MirrorFightBack-FailsoftheWeekNovember2017_FailArmy4,5,6.277,6.7929,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy18,0,0.0,4.097,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy18,1,4.097,5.151,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy18,4,5.151,10.79701,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy87,9,0.0,8.053,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy87,1,8.053,9.411,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy87,2,9.411,17.28395,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,9,0.0,3.729,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,1,3.729,5.173,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,9,5.173,6.382,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,11,6.382,10.48,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,7,10.48,11.238,-1,-1,OOPS
falls/MomsGoingToBeMad-ThrowbackFailsJune2017_FailArmy91,0,11.238,12.09701,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,9,0.0,1.965,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,1,1.965,4.959,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,2,4.959,6.982,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,9,6.982,11.205,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,0,11.205,12.609,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,9,12.609,15.718,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,1,15.718,16.754,-1,-1,OOPS
falls/NobodyBelievedMe-FailsYouMissed15_FailArmy77,2,16.754,18.05671,-1,-1,OOPS
falls/NotintheHouseFailsYouMissed13_FailArmy61,9,0.0,1.972,-1,-1,OOPS
falls/NotintheHouseFailsYouMissed13_FailArmy61,1,1.972,3.026,-1,-1,OOPS
falls/NotintheHouseFailsYouMissed13_FailArmy61,0,3.026,3.317,-1,-1,OOPS
falls/NotintheHouseFailsYouMissed13_FailArmy61,5,3.317,4.759,-1,-1,OOPS
falls/NotintheHouseFailsYouMissed13_FailArmy61,6,4.759,6.54712,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy18,9,0.0,2.829,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy18,1,2.829,5.096,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy18,2,5.096,6.337,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy18,7,6.337,7.04037,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy20,9,0.0,3.8,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy20,1,3.8,5.477,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy20,7,5.477,7.981,-1,-1,OOPS
falls/OnTheJobFails-INeedANewJobOctober2017_FailArmy20,9,7.981,17.08501,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy17,9,0.0,12.059,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy17,7,12.059,12.751,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy17,1,12.751,15.21522,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy26,0,0.0,0.485,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy26,9,0.485,4.232,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy26,15,4.232,4.873,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy26,1,4.873,6.972,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy26,11,6.972,17.89494,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy39,0,0.0,0.591,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy39,1,0.591,3.251,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy39,0,3.251,3.591,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy39,1,3.591,5.099,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy39,7,5.099,8.17484,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy8,9,0.0,16.124,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy8,1,16.124,17.476,-1,-1,OOPS
falls/Ouchie-DangThatHurtMay2018_FailArmy8,9,17.476,22.80596,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,0,0.0,2.658,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,1,2.658,4.063,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,2,4.063,8.814,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,8,8.814,11.32,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,1,11.32,12.762,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,9,12.762,15.459,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy10,7,15.459,17.43801,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,9,0.0,1.377,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,15,1.377,2.004,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,1,2.004,3.923,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,2,3.923,4.178,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,9,4.178,5.2,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,1,5.2,8.044,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,2,8.044,10.017,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,7,10.017,13.199,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,0,13.199,15.331,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,8,15.331,17.439,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,15,17.439,18.413,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,1,18.413,19.634,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,7,19.634,23.842,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,0,23.842,25.21,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,8,25.21,25.724,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,9,25.724,29.026,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,10,29.026,30.5,-1,-1,OOPS
falls/OutdoorFails-FloatonFebruary2017_FailArmy28,11,30.5,32.13213,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,9,0.0,1.874,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,7,1.874,2.678,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,1,2.678,3.88,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,9,3.88,8.147,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,9,8.147,9.507,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,15,9.507,9.931,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,9,9.931,10.601,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,15,10.601,11.305,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,9,11.305,15.859,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201814,1,15.859,17.5,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201817,9,0.0,13.429,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201817,1,13.429,14.743,-1,-1,OOPS
falls/ParagliderProblems-FailsoftheWeekJuly201817,9,14.743,23.3,-1,-1,OOPS
falls/ParkingSpotBattle-FailsoftheWeekApril2019_FailArmy8,9,0.0,6.602,-1,-1,OOPS
falls/ParkingSpotBattle-FailsoftheWeekApril2019_FailArmy8,15,6.602,7.319,-1,-1,OOPS
falls/ParkingSpotBattle-FailsoftheWeekApril2019_FailArmy8,1,7.319,7.978,-1,-1,OOPS
falls/ParkingSpotBattle-FailsoftheWeekApril2019_FailArmy8,9,7.978,14.495,-1,-1,OOPS
falls/ParkingSpotBattle-FailsoftheWeekApril2019_FailArmy8,4,14.495,19.481,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201725,9,0.0,2.902,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201725,1,2.902,3.818,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201725,2,3.818,7.751,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201725,7,7.751,8.77801,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201755,9,0.0,2.104,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201755,1,2.104,3.883,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201755,4,3.883,6.176,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201755,9,6.176,8.734,-1,-1,OOPS
falls/PeopleVsNatureFails-ItsGoingToBlowYouAwayMay201755,4,8.734,11.34468,-1,-1,OOPS
falls/PolarVortexProblems10,0,0.0,1.55,-1,-1,OOPS
falls/PolarVortexProblems10,1,1.55,7.562,-1,-1,OOPS
falls/PolarVortexProblems10,4,7.562,9.267,-1,-1,OOPS
falls/PolarVortexProblems10,7,9.267,12.301,-1,-1,OOPS
falls/PolarVortexProblems10,8,12.301,13.097,-1,-1,OOPS
falls/PolarVortexProblems10,9,13.097,18.013,-1,-1,OOPS
falls/PolarVortexProblems10,1,18.013,20.018,-1,-1,OOPS
falls/PolarVortexProblems10,2,20.018,22.931,-1,-1,OOPS
falls/PolarVortexProblems10,9,22.931,39.309,-1,-1,OOPS
falls/PolarVortexProblems10,9,39.309,41.963,-1,-1,OOPS
falls/PolarVortexProblems10,1,41.963,45.263,-1,-1,OOPS
falls/PolarVortexProblems10,7,45.263,46.95,-1,-1,OOPS
falls/PolarVortexProblems10,8,46.95,52.802,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,0,0.0,1.37,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,8,1.37,6.495,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,0,6.495,7.841,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,8,7.841,10.139,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,9,10.139,15.379,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,9,15.379,16.738,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,8,16.738,17.421,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,9,17.421,18.801,-1,-1,OOPS
falls/PolePosition-FailsoftheWeekSeptember2018_FailArmy17,8,18.801,18.819,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,1,0.0,1.086,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,7,1.086,2.573,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,0,2.573,3.261,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,9,3.261,4.143,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,0,4.143,5.109,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,8,5.109,5.65,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201722,0,5.65,8.49086,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201727,9,0.0,2.938,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201727,1,2.938,6.527,-1,-1,OOPS
falls/RapperSlipsofftheStage-FailsoftheWeekJuly201727,2,6.527,12.399,-1,-1,OOPS
falls/Ready_Set_FailFailsoftheWeekSeptember2018_FailArmy25,8,0.0,3.324,-1,-1,OOPS
falls/Ready_Set_FailFailsoftheWeekSeptember2018_FailArmy25,0,3.324,8.219,-1,-1,OOPS
falls/Ready_Set_FailFailsoftheWeekSeptember2018_FailArmy25,1,8.219,9.415,-1,-1,OOPS
falls/Ready_Set_FailFailsoftheWeekSeptember2018_FailArmy25,2,9.415,12.09501,-1,-1,OOPS
falls/RuralvsUrbanFailsAugust2018_FailArmy16,8,0.0,5.101,-1,-1,OOPS
falls/RuralvsUrbanFailsAugust2018_FailArmy16,1,5.101,6.513,-1,-1,OOPS
falls/RuralvsUrbanFailsAugust2018_FailArmy16,2,6.513,9.54288,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,1,0.0,2.329,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,7,2.329,3.146,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,0,3.146,5.609,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,9,5.609,9.04,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,1,9.04,10.869,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,2,10.869,11.794,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,7,11.794,12.681,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,4,12.681,12.945,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,5,12.945,13.982,-1,-1,OOPS
falls/RussiansvsRednecks-FailArmyVersus14,6,13.982,15.14848,-1,-1,OOPS
falls/SendItToFailArmy-FailsoftheWeekOctober201733,9,0.0,2.907,-1,-1,OOPS
falls/SendItToFailArmy-FailsoftheWeekOctober201733,8,2.907,3.453,-1,-1,OOPS
falls/SendItToFailArmy-FailsoftheWeekOctober201733,1,3.453,4.091,-1,-1,OOPS
falls/SendItToFailArmy-FailsoftheWeekOctober201733,2,4.091,5.835,-1,-1,OOPS
falls/SendItToFailArmy-FailsoftheWeekOctober201733,9,5.835,7.8019,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,8,0.0,1.592,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,0,1.592,2.926,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,15,2.926,3.232,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,1,3.232,4.642,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,4,4.642,8.36,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,7,8.36,10.607,-1,-1,OOPS
falls/SisterFails_FunnySistersFailCompilationByFailArmy201652,0,10.607,10.998,-1,-1,OOPS
falls/SledDeadRedemption-FailsoftheWeek_FailArmy23,9,0.0,7.221,-1,-1,OOPS
falls/SledDeadRedemption-FailsoftheWeek_FailArmy23,1,7.221,9.718,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy0,8,0.0,2.669,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy0,9,2.669,4.633,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy0,1,4.633,13.532,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy21,8,0.0,2.686,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy21,1,2.686,3.688,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy21,7,3.688,6.902,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy21,0,6.902,11.178,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy21,9,11.178,31.62501,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,8,0.0,1.271,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,0,1.271,6.939,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,1,6.939,7.893,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,7,7.893,9.339,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,11,9.339,13.253,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,7,13.253,14.68,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy44,8,14.68,17.78601,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy46,9,0.0,2.804,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy46,1,2.804,3.64,-1,-1,OOPS
falls/SnowDayFails-ItsColdOutThereJanuary2018_FailArmy46,2,3.64,7.89,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,9,0.0,0.08,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,0,0.08,0.552,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,15,0.552,1.181,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,1,1.181,1.973,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,9,1.973,4.11,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,8,4.11,7.357,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,15,7.357,7.897,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,1,7.897,8.908,-1,-1,OOPS
falls/SomeoneMovethatdog-FailsoftheWeekAugust2017_FailArmy6,2,8.908,12.22601,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,4,0.0,2.543,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,1,2.543,4.182,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,4,4.182,6.627,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,7,6.627,8.559,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,0,8.559,9.193,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,9.193,11.545,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,11.545,12.424,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,12.424,13.088,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,13.088,14.772,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,0,14.772,16.631,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,16.631,18.173,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,8,18.173,19.422,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,19.422,20.798,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,20.798,21.57,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,21.57,22.539,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,0,22.539,23.606,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,9,23.606,25.136,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,0,25.136,25.263,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,8,25.263,26.433,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,12,26.433,27.035,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,15,27.035,27.914,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,1,27.914,31.45,-1,-1,OOPS
falls/SpeedingIntoTheWeekend-ThrowbackFailsJanuary2018_FailArmy53,2,31.45,33.506,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,8,0.0,1.825,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,0,1.825,3.335,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,8,3.335,5.266,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,9,5.266,7.445,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,8,7.445,9.549,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,9,9.549,12.764,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy25,1,12.764,13.94728,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy31,9,0.0,13.503,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy31,0,13.503,15.1,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy31,9,15.1,19.04,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy31,8,19.04,23.494,-1,-1,OOPS
falls/SpringisHereMarch2019_FailArmy31,0,23.494,26.029,-1,-1,OOPS
falls/SticksandStonesJuly2018_FailArmy8,8,0.0,1.507,-1,-1,OOPS
falls/SticksandStonesJuly2018_FailArmy8,0,1.507,3.173,-1,-1,OOPS
falls/SticksandStonesJuly2018_FailArmy8,1,3.173,5.011,-1,-1,OOPS
falls/SticksandStonesJuly2018_FailArmy8,2,5.011,7.89478,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,6,0.0,2.308,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,9,2.308,5.182,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,8,5.182,5.878,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,15,5.878,6.634,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,1,6.634,7.504,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,9,7.504,10.627,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,8,10.627,13.266,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,1,13.266,14.14,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,7,14.14,18.823,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,8,18.823,21.024,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,1,21.024,22.527,-1,-1,OOPS
falls/SticksvsStones-FailArmyVersusSeptember2017_FailArmy16,2,22.527,23.82382,-1,-1,OOPS
falls/SwingsetStupidity-FailsoftheWeekMay2019_FailArmy14,9,0.0,4.374,-1,-1,OOPS
falls/SwingsetStupidity-FailsoftheWeekMay2019_FailArmy14,1,4.374,5.33,-1,-1,OOPS
falls/TakeaSeat-ThrowbackThursdayOctober2017_FailArmy6,8,0.0,2.912,-1,-1,OOPS
falls/TakeaSeat-ThrowbackThursdayOctober2017_FailArmy6,15,2.912,3.671,-1,-1,OOPS
